Nr.crt.,Numar Anunt,Data Publicare,Denumire Autoritate contractanta,CUI,Judet,Tip Contract,Utilitati,Tip Procedura,Criteriu Atribuire,Valoare Estimata,Moneda,Modalitate Desfasurare,Trimis la OJEU,Fonduri Comunitare,Cod CPV,Denumire Cod CPV
1803,143354,26.04.2013 11:35,SOCIETATEA NATIONALA A HUILEI SA,RO31023705,Hunedoara,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"46,035.00",RON,Offline,NU,NU,60180000-3,Inchiriere de vehicule de transport de marfuri cu sofer (Rev.2)
1804,143355,26.04.2013 11:35,SOCIETATEA NATIONALA A HUILEI SA,RO31023705,Hunedoara,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"223,902.00",RON,Offline,NU,NU,60180000-3,Inchiriere de vehicule de transport de marfuri cu sofer (Rev.2)
1805,143359,26.04.2013 13:03,Societatea Nationala de Gaze Naturale Romgaz S.A.,RO 14056826,Sibiu,Lucrari,DA,Licitatie deschisa,Pretul cel mai scazut,"6,811,933.70",RON,Offline,NU,NU,45255500-4,Lucrari de foraj si de explorare (Rev.2)
1806,143352,26.04.2013 14:30,REGIA NATIONALA A PADURILOR - ROMSILVA RA,RO1590120,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"44,186.00",RON,Online,NU,NU,18143000-3,Echipamente de protectie (Rev.2)
1807,143365,26.04.2013 15:13,CONPET SA PLOIESTI,RO 1350020,Prahova,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"1,200,000.00",RON,Offline,NU,NU,50331000-4,Servicii de reparare si de intretinere a liniilor de telecomunicatii (Rev.2)
1808,143336,27.04.2013 01:30,SALUBRIS S.A. Iasi,RO 14816433,Iasi,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"775,000.00",RON,Offline,DA,NU,34913000-0,Diverse piese de schimb (Rev.2)
1809,143335,27.04.2013 01:30,SPITALUL DE PSIHIATRIE SI PENTRU MASURI DE SIGURANTA SAPOCA,3724415,Buzau,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"1,494,819.11",RON,Offline,DA,NU,33696500-0,Reactivi de laborator (Rev.2)
1810,143341,27.04.2013 01:30,SPITALUL JUDETEAN DE URGENTA ILFOV,14989140,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"1,235,424.00",RON,Online,DA,NU,33696500-0,Reactivi de laborator (Rev.2)
1811,143361,27.04.2013 01:30,COMPANIA NATIONALA DE AUTOSTRAZI SI DRUMURI NATIONALE DIN ROMANIA SA,16054368,Bucuresti,Lucrari,NU,Licitatie deschisa,Pretul cel mai scazut,"265,819,724.77",RON,Offline,DA,DA,45233120-6,Lucrari de constructii de drumuri (Rev.2)
1812,143338,27.04.2013 01:30,Sectorul 2 al Municipiului Bucuresti,4204038,Bucuresti,Lucrari,NU,Licitatie deschisa,Pretul cel mai scazut,"3,582,000.00",RON,Offline,DA,NU,45000000-7,Lucrari de constructii (Rev.2)
1813,143366,29.04.2013 11:02,AQUATIM S.A. Timisoara,RO 3041480,Timis,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"780,000.00",RON,Offline,NU,NU,24962000-5,Produse chimice pentru tratarea apei (Rev.2)
1814,143369,29.04.2013 11:04,Filiala de Intretinere si Servicii Energetice ELECTRICA SERV -S.A.,RO 17329505,Bucuresti,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"1,099,920.00",RON,Offline,NU,NU,50112300-6,Servicii de spalare a automobilelor si servicii similare (Rev.2)
1815,143356,29.04.2013 11:05,"Spitalul Clinic Judetean de Urgenta""Sfantul Apostol Andrei""",3126853,Galati,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"117,000.00",RON,Online,NU,NU,33140000-3,Consumabile medicale (Rev.2)
1816,143348,29.04.2013 11:14,"Spitalul Municipal "" DR. AUREL TULBURE"" Fagaras",4384389,Brasov,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"368,091.00",RON,Online,NU,NU,33621000-9,Medicamente pentru sange si pentru organele hematopoietice (Rev.2)
1817,143351,29.04.2013 11:15,SPITALUL CLINIC JUDETEAN MURES,24014380,Mures,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"130,483.56",RON,Offline,NU,NU,33631000-2,Medicamente utilizate in dermatologie (Rev.2)
1818,143363,29.04.2013 11:21,Societatea Comerciala  COMPLEXUL ENERGETIC OLTENIA SA,RO 30267310,Gorj,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"11,472.80",RON,Offline,NU,NU,50413200-5,Servicii de reparare si de intretinere a echipamentului de stingere a incendiilor (Rev.2)
1819,143350,29.04.2013 11:22,SOCIETATEA NATIONALA A HUILEI SA,RO31023705,Hunedoara,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"432,537.00",RON,Offline,NU,NU,60180000-3,Inchiriere de vehicule de transport de marfuri cu sofer (Rev.2)
1820,143382,29.04.2013 12:33,REGIA NATIONALA A PADURILOR - ROMSILVA RA,RO1590120,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"131,000.00",RON,Offline,NU,NU,03211100-4,Grau (Rev.2)
1821,143385,29.04.2013 12:34,Societatea Nationala de Gaze Naturale Romgaz S.A.,RO 14056826,Sibiu,Lucrari,DA,Licitatie deschisa,Pretul cel mai scazut,"7,331,894.90",RON,Offline,NU,NU,45255500-4,Lucrari de foraj si de explorare (Rev.2)
1822,143388,29.04.2013 12:34,Societatea Nationala de Gaze Naturale Romgaz S.A.,RO 14056826,Sibiu,Lucrari,DA,Licitatie deschisa,Pretul cel mai scazut,"10,194,812.10",RON,Offline,NU,NU,45255500-4,Lucrari de foraj si de explorare (Rev.2)
1823,143398,29.04.2013 13:43,ELECTROCENTRALE ORADEA S.A.,R 14790708,Bihor,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"847,248.00",RON,Offline,NU,NU,31161700-9,Piese pentru generatoare de aburi (Rev.2)
1824,143416,29.04.2013 16:27,Municipiul Tulcea,4321429,Tulcea,Lucrari,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"20,246,070.27",RON,Offline,NU,DA,45233120-6,Lucrari de constructii de drumuri (Rev.2)
1825,143396,29.04.2013 16:29,Societatea Nationala de Gaze Naturale Romgaz S.A.,RO 14056826,Sibiu,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"277,500.00",RON,Offline,NU,NU,44317000-5,Cabluri de legare din fier sau din otel (Rev.2)
1826,143401,29.04.2013 16:45,Societatea Nationala de Gaze Naturale Romgaz S.A.,RO 14056826,Sibiu,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"225,928.00",RON,Offline,NU,NU,50110000-9,Servicii de reparare si de intretinere a autovehiculelor si a echipamentelor conexe (Rev.2)
1827,143368,30.04.2013 01:30,MUNICIPIUL BRASOV,4384206,Brasov,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"8,928,000.00",RON,Offline,DA,NU,71354300-7,Servicii de cadastru (Rev.2)
1828,143358,30.04.2013 01:30,STATIUNEA DE CERCETARE-DEZVOLTARE AGRICOLA SIMNIC-CRAIOVA,3078896,Dolj,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"822,800.00",RON,Offline,DA,NU,16340000-0,Combine agricole (Rev.2)
1829,143424,30.04.2013 01:30,AGENTIA DE PLATI SI INTERVENTIE PENTRU AGRICULTURA,16517187,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"9,896,272.27",RON,Offline,DA,DA,03142100-9,Miere naturala (Rev.2)
1830,143387,30.04.2013 01:30,AGENTIA DE PLATI SI INTERVENTIE PENTRU AGRICULTURA,16517187,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"44,950,499.98",RON,Offline,DA,DA,15612210-6,Faina de porumb (Rev.2)
1831,143384,30.04.2013 01:30,ADMINISTRATIA DOMENIULUI PUBLIC SI DEZVOLTARE URBANA SECTOR 6,4364349,Bucuresti,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"843,640.00",RON,Offline,DA,NU,60182000-7,Inchiriere de vehicule industriale cu sofer (Rev.2)
1832,143406,30.04.2013 01:30,Spitalul Clinic Judetean de Urgenta Craiova,5002142,Dolj,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"1,440,000.00",RON,Online,DA,NU,90524400-0,"Servicii de colectare, de transport si de eliminare a deseurilor spitalicesti (Rev.2)"
1833,143420,30.04.2013 01:30,COMPANIA AQUASERV S.A,10755074,Mures,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"967,674.00",RON,Offline,DA,DA,79212000-3,Servicii de auditare (Rev.2)
1834,143373,30.04.2013 01:30,Judetul  Mures,4322980,Mures,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"10,615,450.08",RON,Offline,DA,NU,15511210-8,Lapte UHT (Rev.2)
1835,143367,30.04.2013 01:30,Judetul Neamt,2612839,Neamt,Servicii,NU,Negociere,Pretul cel mai scazut,"2,672,100.00",RON,Offline,DA,NU,66113000-5,Servicii de acordare de credit (Rev.2)
1836,143357,30.04.2013 01:30,COMUNA MOARA VLASIEI (Primaria Moara Vlasiei),4532477,Ilfov,Servicii,NU,Negociere,Pretul cel mai scazut,"4,200,000.00",RON,Offline,DA,NU,66113000-5,Servicii de acordare de credit (Rev.2)
1837,143371,30.04.2013 01:30,Universitatea Tehnica de Constructii Bucuresti,4266570,Bucuresti,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"1,360,584.00",RON,Offline,DA,NU,90910000-9,Servicii de curatenie (Rev.2)
1838,143372,30.04.2013 01:30,Directia Sanitara Veterinara si pentru Siguranta Alimentelor Suceava,4244504,Suceava,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"392,800.00",RON,Offline,DA,NU,33651690-1,Vaccinuri pentru uz veterinar (Rev.2)
1839,143360,30.04.2013 01:30,COMPANIA NATIONALA DE AUTOSTRAZI SI DRUMURI NATIONALE DIN ROMANIA SA,16054368,Bucuresti,Lucrari,NU,Licitatie deschisa,Pretul cel mai scazut,"273,544,438.97",RON,Offline,DA,DA,45233120-6,Lucrari de constructii de drumuri (Rev.2)
1840,143395,30.04.2013 01:30,COMPANIA NATIONALA DE AUTOSTRAZI SI DRUMURI NATIONALE DIN ROMANIA SA,16054368,Bucuresti,Lucrari,NU,Licitatie deschisa,Pretul cel mai scazut,"44,258,659.00",RON,Offline,DA,DA,45233120-6,Lucrari de constructii de drumuri (Rev.2)
1841,143394,30.04.2013 01:30,COMPANIA NATIONALA DE AUTOSTRAZI SI DRUMURI NATIONALE DIN ROMANIA SA,16054368,Bucuresti,Lucrari,NU,Licitatie deschisa,Pretul cel mai scazut,"643,801,571.20",RON,Offline,DA,DA,45233120-6,Lucrari de constructii de drumuri (Rev.2)
1842,143415,30.04.2013 01:30,Institutul National de Gerontologie si Geriatrie  ANA ASLAN,4283333,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"14,004,950.00",RON,Offline,DA,NU,33115000-9,Aparate de tomografie (Rev.2)
1843,143334,30.04.2013 01:30,ORASUL BORSA,3627544,Maramures,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"1,609,400.00",RON,Offline,DA,NU,09134200-9,Motorina (Rev.2)
1844,143349,30.04.2013 01:30,Societatea Nationala NUCLEARELECTRICA S.A.,10874881,Bucuresti,Servicii,DA,Negociere,Pretul cel mai scazut,"487,569.00",EUR,Offline,DA,NU,63000000-9,Servicii de transport anexe si conexe; servicii de agentii de turism (Rev.2)
1845,143419,30.04.2013 01:30,"Compania Nationala de Cai Ferate ""CFR"" - SA",RO 11054529,Bucuresti,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"115,343,397.00",RON,Offline,DA,DA,71520000-9,Servicii de supraveghere a lucrarilor (Rev.2)
1846,143377,30.04.2013 01:30,Judetul Neamt,2612839,Neamt,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"19,741,629.38",RON,Offline,DA,DA,34928480-6,Containere si pubele de deseuri (Rev.2)
1847,143435,30.04.2013 08:47,"Spitalul Municipal ""Dr. Teodor Andrei"" Lugoj",2501652,Timis,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"161,290.00",RON,Offline,NU,NU,33161000-6,Instalatie de electrochirurgie (Rev.2)
1848,143379,30.04.2013 10:00,Societatea Nationala de Gaze Naturale Romgaz S.A.,RO 14056826,Sibiu,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"1,128,403.00",RON,Offline,NU,NU,42124340-9,Piese pentru compresoare de gaz (Rev.2)
1849,143374,30.04.2013 10:22,REGIA NATIONALA A PADURILOR - ROMSILVA RA,RO1590120,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"231,640.00",RON,Online,NU,NU,30190000-7,"Diverse masini, echipamente si accesorii de birou (Rev.2)"
1850,143412,30.04.2013 10:24,REGIA NATIONALA A PADURILOR - ROMSILVA RA,RO1590120,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"68,835.00",RON,Offline,NU,NU,34300000-0,Piese si accesorii pentru vehicule si pentru motoare de vehicule (Rev.2)
1851,143413,30.04.2013 10:26,REGIA NATIONALA A PADURILOR - ROMSILVA RA,RO1590120,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"124,453.80",RON,Offline,NU,NU,16700000-2,Tractoare (Rev.2)
1852,143432,30.04.2013 10:27,REGIA NATIONALA A PADURILOR - ROMSILVA RA,RO1590120,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"48,000.00",EUR,Online,NU,NU,34113200-4,Vehicule pentru orice tip de teren (Rev.2)
1853,143407,30.04.2013 10:30,"COMPANIA NATIONALA DE TRANSPORT AL ENERGIEI ELECTRICE ""TRANSELECTRICA"" S.A.",RO 13328043,Bucuresti,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"100,000.00",RON,Offline,NU,NU,71335000-5,Studii tehnice (Rev.2)
1854,143429,30.04.2013 10:35,ENEL DISTRIBUTIE MUNTENIA S.A.,RO 14507322,Bucuresti,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"1,306,989.00",RON,Online,NU,NU,15981000-8,Apa minerala (Rev.2)
1855,143430,30.04.2013 10:41,E. ON MOLDOVA DISTRIBUTIE S.A.,RO 14493197,Iasi,Lucrari,DA,Negociere,Oferta cea mai avantajoasa d.p.d.v. economic,"6,386,891.25",RON,Offline,NU,NU,45310000-3,Lucrari de instalatii electrice (Rev.2)
1856,143431,30.04.2013 10:42,E. ON MOLDOVA DISTRIBUTIE S.A.,RO 14493197,Iasi,Lucrari,DA,Negociere,Oferta cea mai avantajoasa d.p.d.v. economic,"3,442,254.55",RON,Offline,NU,NU,45310000-3,Lucrari de instalatii electrice (Rev.2)
1857,143391,30.04.2013 10:45,Directia Sanitara Veterinara si pentru Siguranta Alimentelor Galati,3553277,Galati,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"126,000.00",RON,Offline,NU,NU,33651690-1,Vaccinuri pentru uz veterinar (Rev.2)
1858,143414,30.04.2013 10:46,ENEL DISTRIBUTIE BANAT SA Timisoara,RO 14490379,Timis,Lucrari,DA,Negociere,Pretul cel mai scazut,"6,326,140.00",RON,Offline,NU,NU,45232221-7,Statie electrica de transformare (Rev.2)
1859,143409,30.04.2013 10:51,Directia Sanitara Veterinara si pentru Siguranta Alimentelor Botosani,3860328,Botosani,Servicii,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"390,790.80",RON,Offline,NU,NU,85200000-1,Servicii veterinare (Rev.2)
1860,143386,30.04.2013 10:53,Societatea Comerciala  COMPLEXUL ENERGETIC OLTENIA SA,RO 30267310,Gorj,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"275,446.35",RON,Offline,NU,NU,43640000-1,Piese pentru excavatoare (Rev.2)
1861,143389,30.04.2013 10:54,Societatea Comerciala  COMPLEXUL ENERGETIC OLTENIA SA,RO 30267310,Gorj,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"657,637.00",RON,Offline,NU,NU,31161700-9,Piese pentru generatoare de aburi (Rev.2)
1862,143410,30.04.2013 10:54,Societatea Comerciala  COMPLEXUL ENERGETIC OLTENIA SA,RO 30267310,Gorj,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"99,975.00",RON,Offline,NU,NU,14212310-6,Balast (Rev.2)
1863,143423,30.04.2013 10:56,Societatea Comerciala  COMPLEXUL ENERGETIC OLTENIA SA,RO 30267310,Gorj,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"100,000.00",RON,Offline,NU,NU,70332100-8,Servicii de gestionare a terenurilor (Rev.2)
1864,143376,30.04.2013 10:57,SOCIETATEA NATIONALA A HUILEI SA,RO31023705,Hunedoara,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"258,199.00",RON,Offline,NU,NU,44540000-7,Lanturi (Rev.2)
1865,143364,30.04.2013 11:43,Municipiul Iasi,4541580,Iasi,Lucrari,NU,Licitatie deschisa,Pretul cel mai scazut,"9,704,801.00",RON,Offline,NU,DA,45255400-3,Lucrari de montaj (Rev.2)
1866,143466,30.04.2013 15:25,REGIA NATIONALA A PADURILOR - ROMSILVA RA,RO1590120,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"83,750.00",RON,Offline,NU,NU,15711000-5,Hrana pentru pesti (Rev.2)
1867,143437,30.04.2013 16:25,Societatea Comerciala  COMPLEXUL ENERGETIC OLTENIA SA,RO 30267310,Gorj,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"317,532.77",RON,Offline,NU,NU,14622000-7,Otel (Rev.2)
1868,143473,30.04.2013 16:45,REGIA NATIONALA A PADURILOR - ROMSILVA RA,RO1590120,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"9,000.00",RON,Offline,NU,NU,31431000-6,Acumulatori cu placi de plumb si acid sulfuric (Rev.2)
1869,143463,30.04.2013 17:22,"COMPANIA NATIONALA DE TRANSPORT AL ENERGIEI ELECTRICE ""TRANSELECTRICA"" S.A.",RO 13328043,Bucuresti,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"50,000.00",RON,Offline,NU,NU,71335000-5,Studii tehnice (Rev.2)
1870,143474,30.04.2013 17:23,REGIA NATIONALA A PADURILOR - ROMSILVA RA,RO1590120,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"90,485.00",RON,Offline,NU,NU,34351100-3,Pneuri pentru autovehicule (Rev.2)
1871,143475,30.04.2013 17:24,REGIA NATIONALA A PADURILOR - ROMSILVA RA,RO1590120,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"14,000.00",RON,Offline,NU,NU,44321000-6,Cablu (Rev.2)
1872,143467,01.05.2013 01:30,JUDETUL VALCEA,2540929,Valcea,Lucrari,NU,Licitatie deschisa,Pretul cel mai scazut,"33,109,310.77",RON,Online,DA,DA,45255400-3,Lucrari de montaj (Rev.2)
1873,143426,01.05.2013 01:30,MUNICIPIUL PLOIESTI,2844855,Prahova,Lucrari,NU,Licitatie deschisa,Pretul cel mai scazut,"60,211,357.92",RON,Offline,DA,DA,45234120-3,Lucrari feroviare urbane (Rev.2)
1874,143436,01.05.2013 01:30,MUNICIPIUL BRASOV,4384206,Brasov,Lucrari,NU,Licitatie deschisa,Pretul cel mai scazut,"24,474,656.00",RON,Offline,DA,DA,45213312-3,Lucrari de constructii de parcari cu etaje (Rev.2)
1875,143427,01.05.2013 01:30,ADMINISTRATIA GRADINA ZOOLOGICA,4505375,Bucuresti,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"720,000.00",RON,Online,DA,NU,50720000-8,Servicii de reparare si de intretinere a incalzirii centrale (Rev.2)
1876,143421,01.05.2013 01:30,COMPANIA DE APA ORADEA S.A.,RO5476,Bihor,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"7,030,645.16",RON,Offline,DA,NU,09310000-5,Electricitate (Rev.2)
1877,143390,01.05.2013 01:30,Regia Autonoma a Domeniului Public Cluj-Napoca,RO201233,Cluj,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"787,700.00",RON,Online,DA,NU,14211000-3,Nisip (Rev.2)
1878,143399,01.05.2013 01:30,SERVICIUL PUBLIC DE GOSPODARIE COMUNALA,10929162,Arges,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"918,750.00",RON,Offline,DA,NU,44113610-4,Bitum (Rev.2)
1879,143403,01.05.2013 01:30,SPITALUL CLINIC JUDETEAN DE URGENTA SF.SPIRIDON IASI,4701312,Iasi,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"1,540,066.80",RON,Offline,DA,NU,33621200-1,Antihemoragice (Rev.2)
1880,143375,01.05.2013 01:30,"SPITALUL CLINIC MUNICIPAL ""DR.GAVRIL CURTEANU""",4208463,Bihor,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"1,655,227.20",RON,Online,DA,NU,33621200-1,Antihemoragice (Rev.2)
1881,143392,01.05.2013 01:30,DIRECTIA PENTRU EVIDENTA PERSOANELOR SI ADMINISTRAREA BAZELOR DE DATE,26362870,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"5,770,000.00",RON,Offline,DA,NU,22993200-9,Hartie sau carton termosensibile (Rev.2)
1882,143440,01.05.2013 01:30,E-ON DISTRIBUTIE ROMANIA S.A.,RO10976687,Mures,Furnizare,DA,Negociere,Pretul cel mai scazut,"1,791,336.00",RON,Offline,DA,NU,35121500-3,Sigilii (Rev.2)
1883,143378,01.05.2013 01:30,"COMPANIA NATIONALA DE TRANSPORT AL ENERGIEI ELECTRICE ""TRANSELECTRICA"" S.A.",RO 13328043,Bucuresti,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"1,806,094.00",RON,Offline,DA,NU,71323100-9,Servicii de proiectare a sistemelor de energie electrica (Rev.2)
1884,143380,01.05.2013 01:30,Banca Nationala a Romaniei,R 361684,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"5,938,030.00",RON,Offline,DA,NU,48611000-4,Pachete software pentru baze de date (Rev.2)
1885,143402,01.05.2013 01:30,"SNTFC ""CFR CALATORI"" S.A.",RO 11054545,Bucuresti,Servicii,DA,Negociere,Pretul cel mai scazut,"2,505,240.00",RON,Offline,DA,NU,50222000-7,Servicii de reparare si de intretinere a materialului rulant (Rev.2)
1886,143447,01.05.2013 01:30,JUDETUL ILFOV - CONSILIUL JUDETEAN,4192545,Bucuresti,Lucrari,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"66,541,845.62",RON,Online,DA,DA,45000000-7,Lucrari de constructii (Rev.2)
1887,143397,01.05.2013 01:30,ELECTROCENTRALE ORADEA S.A.,R 14790708,Bihor,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"2,682,900.00",RON,Offline,DA,NU,31161700-9,Piese pentru generatoare de aburi (Rev.2)
1888,143442,01.05.2013 01:30,SPITALUL JUDETEAN DE URGENTA PLOIESTI,2844545,Prahova,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"1,281,195.00",RON,Online,DA,NU,33696300-8,Reactivi chimici (Rev.2)
1889,143428,01.05.2013 01:30,"Compania Nationala de Cai Ferate ""CFR"" - SA",RO 11054529,Bucuresti,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"5,507,052.00",RON,Offline,DA,DA,71520000-9,Servicii de supraveghere a lucrarilor (Rev.2)
1890,143383,01.05.2013 01:30,Unitatea Militara 0251 Bucuresti,4192782,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"17,671,370.00",RON,Offline,DA,NU,35811300-5,Uniforme militare (Rev.2)
1891,143418,01.05.2013 01:30,HIDROELECTRICA SA,RO 13267213,Bucuresti,Furnizare,DA,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"6,984,733.38",RON,Offline,DA,NU,18100000-0,"Imbracaminte de uz profesional, imbracaminte speciala de lucru si accesorii (Rev.2)"
1892,143381,01.05.2013 01:30,"SPITALUL CLINIC MUNICIPAL ""DR.GAVRIL CURTEANU""",4208463,Bihor,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"45,702,714.06",RON,Offline,DA,NU,33652100-6,Antineoplazice (Rev.2)
1893,143458,01.05.2013 01:30,CURTEA DE CONTURI A ROMANIEI,4265922,Bucuresti,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"1,750,000.00",RON,Offline,DA,DA,60420000-8,Servicii de transport aerian ocazional (Rev.2)
1894,143405,01.05.2013 01:30,Judetul Brasov,4384150,Brasov,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"24,105,600.00",RON,Offline,DA,NU,15511210-8,Lapte UHT (Rev.2)
1895,143393,01.05.2013 01:30,E. ON MOLDOVA DISTRIBUTIE S.A.,RO 14493197,Iasi,Servicii,DA,Negociere,Pretul cel mai scazut,"1,745,466.00",RON,Offline,DA,NU,71630000-3,Servicii de inspectie si testare tehnica (Rev.2)
1896,143468,01.05.2013 01:30,MUNICIPIUL BRASOV,4384206,Brasov,Lucrari,NU,Licitatie deschisa,Pretul cel mai scazut,"27,667,307.00",RON,Offline,DA,DA,45213311-6,Lucrari de constructii de statii de autobuz (Rev.2)
1897,143452,01.05.2013 01:30,Ministerul Apararii - Unitatea militara 02415 Bucuresti,4183318,Bucuresti,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"3,269,414.00",RON,Online,DA,NU,50333100-9,Servicii de reparare si de intretinere a emitatoarelor radio (Rev.2)
1898,143408,01.05.2013 01:30,Spitalul Clinic de Recuperare Medicala Baile Felix,4245038,Bihor,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"825,806.45",RON,Online,DA,NU,33197000-7,Echipament medical computerizat (Rev.2)
1899,143434,01.05.2013 01:30,JUDETUL VASLUI,3394171,Vaslui,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"12,381,729.00",RON,Offline,DA,DA,34144512-0,Vehicule de compactare a deseurilor menajere (Rev.2)
