Nr.crt.,Numar Anunt,Data Publicare,Denumire Autoritate contractanta,CUI,Judet,Tip Contract,Utilitati,Tip Procedura,Criteriu Atribuire,Valoare Estimata,Moneda,Modalitate Desfasurare,Trimis la OJEU,Fonduri Comunitare,Cod CPV,Denumire Cod CPV
2331,118278,01.04.2011 01:30,Serviciul Judetean de Ambulanta Valcea,7446923,Valcea,Furnizare,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"1,400,000.00",RON,Offline,DA,NU,09134200-9,Motorina (Rev.2)
2332,118266,01.04.2011 01:30,Directia Generala de Asistenta Sociala si Protectia Copilului Sector 1,15318810,Bucuresti,Furnizare,NU,Licitatie restransa accelerata,Pretul cel mai scazut,"699,568.00",RON,Offline,DA,NU,39831200-8,Detergenti (Rev.2)
2333,118359,01.04.2011 01:30,UNIVERSITATEA TRANSILVANIA BRASOV,RO 4317754,Brasov,Lucrari,NU,Licitatie deschisa,Pretul cel mai scazut,"2,017,000.00",RON,Online,DA,DA,45252100-9,Lucrari de constructii de statii de epurare (Rev.2)
2334,118318,01.04.2011 01:30,CONSILIUL JUDETEAN OLT,4394706,Olt,Servicii,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"547,560.00",RON,Offline,DA,DA,79632000-3,Servicii de formare a personalului (Rev.2)
2335,118425,01.04.2011 01:30,Spitalul Clinic de Urgenta Bucuresti,4505332,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"7,908,000.00",RON,Offline,DA,NU,33141127-6,Hemostatice absorbabile (Rev.2)
2336,118311,01.04.2011 01:30,MINISTERUL APARARII NATIONALE- U.M. 02587 (INSTITUTUL NATIONAL DE MEDICINA AERONAUTICA SI SPATIALA),4267028,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"530,000.00",RON,Offline,DA,NU,34151000-0,Simulatoare de conducere (Rev.2)
2337,118295,01.04.2011 01:30,Spitalul Municipal de Urgenta Roman,2613940,Neamt,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"872,341.50",RON,Online,DA,NU,33651400-2,Antivirale pentru uz sistemic (Rev.2)
2338,118358,01.04.2011 01:30,ASOCIATIA ONCOHELP,17802939,Timis,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"2,474,888.22",RON,Offline,DA,NU,33652100-6,Antineoplazice (Rev.2)
2339,118362,01.04.2011 01:30,"Administratia Nationala ""Apele Romane"" - Administratia Bazinala de Apa Siret",RO 18264854,Bacau,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"1,064,560.00",RON,Online,DA,NU,70122200-4,Servicii de achizitionare de teren (Rev.2)
2340,118268,01.04.2011 01:30,Orasul Sannicolau Mare,4548554,Timis,Lucrari,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"57,705,052.00",RON,Offline,DA,DA,45233161-5,Lucrari de constructii de trotuare (Rev.2)
2341,118263,01.04.2011 01:30,Complexul Energetic Turceni S.A.,R 16302447,Gorj,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"7,516,400.00",RON,Offline,DA,NU,09135000-4,Pacura (Rev.2)
2342,118277,01.04.2011 01:30,AGENTIA NATIONALA PENTRU OCUPAREA FORTEI DE MUNCA,11370190,Bucuresti,Furnizare,NU,Licitatie restransa accelerata,Oferta cea mai avantajoasa d.p.d.v. economic,"1,609,750.00",RON,Offline,DA,DA,39151300-8,Mobilier modular (Rev.2)
2343,118313,01.04.2011 01:30,ELECTROCENTRALE DEVA S.A.,RO14348448,Hunedoara,Servicii,DA,Negociere,Pretul cel mai scazut,"38,066,400.00",RON,Offline,DA,NU,60200000-0,Servicii de transport feroviar (Rev.2)
2344,118256,01.04.2011 01:30,Institutul de Boli Cardiovasculare Prof. Dr. I. M. Georgescu,RO8615184,Iasi,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"2,724,970.00",RON,Online,DA,NU,33124000-5,Aparate si accesorii de diagnosticare si de radiodiagnosticare (Rev.2)
2345,118612,01.04.2011 01:30,ADMINISTRATIA STRAZILOR BUCURESTI,4433872,Bucuresti,Servicii,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"56,276,370.00",RON,Offline,DA,NU,71247000-1,Supraveghere a lucrarilor de constructii (Rev.2)
2346,118272,01.04.2011 01:30,SPITALUL UNIVERSITAR DE URGENTA ELIAS,4192537,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"2,794,300.00",RON,Online,DA,NU,33600000-6,Produse farmaceutice (Rev.2)
2347,118619,01.04.2011 01:30,SPITALUL CLINIC DE RECUPERARE CLUJ-NAPOCA,4288063,Cluj,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"4,803,531.83",RON,Online,DA,NU,33600000-6,Produse farmaceutice (Rev.2)
2348,118293,01.04.2011 01:30,Spitalul Clinic Dr. I. Cantacuzino,4203490,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"7,817,945.69",RON,Offline,DA,NU,33600000-6,Produse farmaceutice (Rev.2)
2349,118288,01.04.2011 01:30,SPITALUL   MUNICIPAL SFINTII DOCTORI COSMA SI DAMIAN' RADAUTI,4327367,Suceava,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"566,304.56",RON,Online,DA,NU,33600000-6,Produse farmaceutice (Rev.2)
2350,118306,01.04.2011 01:30,SPITALUL CLINIC JUDETEAN MURES,24014380,Mures,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"581,808.00",RON,Offline,DA,NU,90524400-0,"Servicii de colectare, de transport si de eliminare a deseurilor spitalicesti (Rev.2)"
2351,118267,01.04.2011 01:30,INSTITUTUL NATIONAL DE CERCETARE DEZVOLTARE PENTRU BIORESURSE ALIMENTARE IBA BUCURESTI,RO 27285465,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"511,000.00",RON,Offline,DA,DA,42214200-1,Uscatoare pentru produse agricole (Rev.2)
2352,118301,01.04.2011 01:30,Spitalul Municipal de Urgenta Roman,2613940,Neamt,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"1,935,902.97",RON,Online,DA,NU,33652000-5,Antineoplazice si imunomodulatoare (Rev.2)
2353,118244,01.04.2011 01:30,Mitocarii Forest SRL,RO11735644,Caras-Severin,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"1,168,052.00",RON,Offline,DA,DA,42642100-9,Masini-unelte pentru prelucrarea lemnului (Rev.2)
2354,118304,01.04.2011 01:30,"Spitalul Universitar de Urgenta Militar Central ""Dr. Carol Davila""",4364594,Bucuresti,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"727,800.00",RON,Offline,DA,NU,90511000-2,Servicii de colectare a deseurilor menajere (Rev.2)
2355,118348,01.04.2011 01:30,Directia Generala de Asistenta Sociala si Protectia Copilului Sector 1,15318810,Bucuresti,Furnizare,NU,Licitatie restransa accelerata,Pretul cel mai scazut,"603,642.00",RON,Offline,DA,NU,15811100-7,Paine (Rev.2)
2356,118444,01.04.2011 09:24,Complexul Energetic Turceni S.A.,R 16302447,Gorj,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"1,300,000.00",RON,Offline,NU,NU,42414400-5,Macarale montate pe vehicule (Rev.2)
2357,118445,01.04.2011 09:32,SOCIETATEA NATIONALA A LIGNITULUI OLTENIA S.A. TG-JIU,RO16306589,Gorj,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"300,000.00",RON,Offline,NU,NU,50530000-9,Servicii de reparare si de intretinere a masinilor (Rev.2)
2358,118446,01.04.2011 09:38,CONSILIUL JUDETEAN SUCEAVA,4244512,Suceava,Furnizare,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"201,612.91",RON,Offline,NU,NU,34113300-5,Vehicule de teren (Rev.2)
2359,118378,01.04.2011 09:41,"SPITALUL MUNICIPAL DE URGENTA ""ELENA BELDIMAN""  BARLAD",4446481,Vaslui,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"255,400.00",RON,Online,NU,NU,33696500-0,Reactivi de laborator (Rev.2)
2360,118447,01.04.2011 09:41,REGIA NATIONALA A PADURILOR - ROMSILVA RA,RO1590120,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"17,753.00",RON,Offline,NU,NU,24450000-3,Produse agrochimice (Rev.2)
2361,118457,01.04.2011 09:44,MUNICIPIUL BRAILA,4205670,Braila,Lucrari,NU,Licitatie deschisa,Pretul cel mai scazut,"3,862,413.40",RON,Offline,NU,DA,45246500-8,Lucrari de constructii de promenade (Rev.2)
2362,118391,01.04.2011 09:49,"COMPANIA NATIONALA DE TRANSPORT AL ENERGIEI ELECTRICE ""TRANSELECTRICA"" S.A.",RO 13328043,Bucuresti,Lucrari,DA,Licitatie deschisa,Pretul cel mai scazut,"961,920.00",RON,Offline,NU,NU,45315000-8,Lucrari de instalare de echipamente de incalzire si de alte echipamente electrice pentru cladiri (Rev.2)
2363,118458,01.04.2011 09:51,"Administratia Nationala ""Apele Romane"" - Administratia Bazinala de Apa Siret",RO 18264854,Bacau,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"381,000.00",RON,Online,NU,NU,71322000-1,Servicii de proiectare tehnica pentru constructia de lucrari publice (Rev.2)
2364,118450,01.04.2011 10:00,CONSILIUL JUDETEAN SUCEAVA,4244512,Suceava,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"480,000.00",RON,Offline,NU,NU,79341000-6,Servicii de publicitate (Rev.2)
2365,118451,01.04.2011 10:05,"Spitalul Universitar de Urgenta Militar Central ""Dr. Carol Davila""",4364594,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"494,091.20",RON,Offline,NU,NU,15611000-4,Orez decorticat (Rev.2)
2366,118380,01.04.2011 10:08,C.N.POSTA ROMANA S.A.,RO 427410,Bucuresti,Furnizare,DA,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"994,684.28",RON,Offline,NU,NU,30192300-4,Benzi impregnate cu cerneala (Rev.2)
2367,118381,01.04.2011 10:10,COMPANIA NATIONALA A HUILEI SA,R2135187,Hunedoara,Servicii,DA,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"30,000.00",RON,Offline,NU,NU,50750000-7,Servicii de intretinere a ascensoarelor (Rev.2)
2368,118382,01.04.2011 10:15,HIDROELECTRICA SA,RO 13267213,Bucuresti,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"80,000.00",RON,Offline,NU,NU,71410000-5,Servicii de urbanism (Rev.2)
2369,118408,01.04.2011 10:17,HIDROELECTRICA SA,RO 13267213,Bucuresti,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"8,000.00",RON,Offline,NU,NU,79311000-7,Servicii de studii (Rev.2)
2370,118383,01.04.2011 10:20,COMPLEXUL ENERGETIC CRAIOVA,R16299139,Dolj,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"215,136.10",RON,Offline,NU,NU,50532200-5,Servicii de reparare si de intretinere a transformatoarelor (Rev.2)
2371,118405,01.04.2011 10:31,CONSILIUL JUDETEAN BRAILA,4205491,Braila,Lucrari,NU,Licitatie deschisa,Pretul cel mai scazut,"7,015,526.00",RON,Online,NU,DA,45212314-0,Lucrari de constructii de monumente istorice sau memoriale (Rev.2)
2372,118411,01.04.2011 10:32,"Spitalul Clinic Judetean de Urgenta""Sfantul Apostol Andrei""",3126853,Galati,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"378,376.00",RON,Online,NU,NU,33652100-6,Antineoplazice (Rev.2)
2373,118385,01.04.2011 10:33,GDFSUEZ ENERGY ROMANIA S.A.,RO 13093222,Bucuresti,Furnizare,DA,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"284,055.00",EUR,Offline,NU,NU,30211300-4,Platforme informatice (Rev.2)
2374,118412,01.04.2011 10:35,"Spitalul Clinic Judetean de Urgenta""Sfantul Apostol Andrei""",3126853,Galati,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"329,770.80",RON,Online,NU,NU,33652100-6,Antineoplazice (Rev.2)
2375,118365,01.04.2011 10:42,Societatea Nationala de Transport Gaze Naturale TRANSGAZ SA Medias,RO13068733,Sibiu,Servicii,DA,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"412,000.00",RON,Offline,NU,NU,72212442-9,Servicii de dezvoltare de software pentru sisteme financiare (Rev.2)
2376,118386,01.04.2011 10:43,MUNICIPIUL BRASOV,4384206,Brasov,Lucrari,NU,Licitatie deschisa,Pretul cel mai scazut,"9,677,420.00",RON,Offline,NU,NU,45111100-9,Lucrari de demolare (Rev.2)
2377,118376,01.04.2011 10:46,Societatea Nationala de Gaze Naturale Romgaz S.A.,RO 14056826,Sibiu,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"114,800.00",RON,Offline,NU,NU,42131141-6,Supape reductoare de presiune (Rev.2)
2378,118463,01.04.2011 10:50,"Administratia Nationala ""Apele Romane"" - Administratia Bazinala de Apa Siret",RO 18264854,Bacau,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"103,000.00",RON,Online,NU,NU,71322000-1,Servicii de proiectare tehnica pentru constructia de lucrari publice (Rev.2)
2379,118464,01.04.2011 10:56,MUNICIPIUL BRAILA,4205670,Braila,Lucrari,NU,Licitatie deschisa,Pretul cel mai scazut,"10,983,750.00",RON,Offline,NU,DA,45246500-8,Lucrari de constructii de promenade (Rev.2)
2380,118474,01.04.2011 10:58,Comuna Musatesti,4318318,Arges,Lucrari,NU,Licitatie restransa,Oferta cea mai avantajoasa d.p.d.v. economic,"1,807,620.00",RON,Offline,NU,DA,45214220-8,Lucrari de constructii de scoli gimnaziale (Rev.2)
2381,118475,01.04.2011 11:01,SOCIETATEA NATIONALA A LIGNITULUI OLTENIA S.A. TG-JIU,RO16306589,Gorj,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"246,136.00",RON,Offline,NU,NU,50530000-9,Servicii de reparare si de intretinere a masinilor (Rev.2)
2382,118404,01.04.2011 11:03,Spitalul Municipal Calafat,4830040,Dolj,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"323,611.43",RON,Offline,NU,NU,15000000-8,"Alimente, bauturi, tutun si produse conexe (Rev.2)"
2383,118476,01.04.2011 11:03,"Spitalul Clinic Judetean de Urgenta""Sfantul Apostol Andrei""",3126853,Galati,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"261,566.00",RON,Online,NU,NU,33652100-6,Antineoplazice (Rev.2)
2384,118477,01.04.2011 11:04,"Spitalul Clinic Judetean de Urgenta""Sfantul Apostol Andrei""",3126853,Galati,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"378,645.60",RON,Online,NU,NU,33652100-6,Antineoplazice (Rev.2)
2385,118478,01.04.2011 11:07,HIDROELECTRICA SA,RO 13267213,Bucuresti,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"43,000.00",RON,Offline,NU,NU,79311100-8,Servicii de elaborare de studii (Rev.2)
2386,118392,01.04.2011 11:11,SOCIETATEA NATIONALA A LIGNITULUI OLTENIA S.A. TG-JIU,RO16306589,Gorj,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"249,895.80",RON,Offline,NU,NU,50221000-0,Servicii de reparare si de intretinere a locomotivelor (Rev.2)
2387,118363,01.04.2011 11:17,"Spitalul Clinic Judetean de Urgenta""Sfantul Apostol Andrei""",3126853,Galati,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"274,556.00",RON,Online,NU,NU,33652100-6,Antineoplazice (Rev.2)
2388,118419,01.04.2011 11:18,Societatea Nationala de Transport Gaze Naturale TRANSGAZ SA Medias,RO13068733,Sibiu,Lucrari,DA,Licitatie deschisa,Pretul cel mai scazut,"6,500,000.00",RON,Offline,NU,NU,45231100-6,Lucrari generale de constructii de conducte (Rev.2)
2389,118364,01.04.2011 11:20,"Spitalul Clinic Judetean de Urgenta""Sfantul Apostol Andrei""",3126853,Galati,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"240,802.50",RON,Online,NU,NU,33652100-6,Antineoplazice (Rev.2)
2390,118366,01.04.2011 11:22,Regia Autonoma de Transport Bucuresti,1589886,Bucuresti,Lucrari,DA,Licitatie deschisa,Pretul cel mai scazut,"25,720.00",RON,Offline,NU,NU,45261300-7,Lucrari de hidroizolare si de instalare de burlane (Rev.2)
2391,118367,01.04.2011 11:27,COMPANIA NATIONALA A HUILEI SA,R2135187,Hunedoara,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"615,550.00",RON,Offline,NU,NU,50413100-4,Servicii de reparare si de intretinere a echipamentului de detectare a gazului (Rev.2)
2392,118485,01.04.2011 11:30,"COMPANIA NATIONALA DE TRANSPORT AL ENERGIEI ELECTRICE ""TRANSELECTRICA"" S.A.",RO 13328043,Bucuresti,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"6,000.00",RON,Offline,NU,NU,43134100-2,Pompe submersibile (Rev.2)
2393,118393,01.04.2011 11:44,HIDROELECTRICA SA,RO 13267213,Bucuresti,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"64,500.00",RON,Offline,NU,NU,71313400-9,Evaluare a impactului asupra mediului pentru constructii (Rev.2)
2394,118397,01.04.2011 11:58,"Spitalul Clinic Judetean de Urgenta""Sfantul Apostol Andrei""",3126853,Galati,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"314,059.80",RON,Online,NU,NU,33652100-6,Antineoplazice (Rev.2)
2395,118398,01.04.2011 12:06,COMPLEXUL ENERGETIC ROVINARI SA,RO16302439,Gorj,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"1,140,562.00",RON,Offline,NU,NU,34312600-3,Benzi transportoare din cauciuc (Rev.2)
2396,118401,01.04.2011 12:24,"Spitalul Clinic Judetean de Urgenta""Sfantul Apostol Andrei""",3126853,Galati,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"343,234.50",RON,Online,NU,NU,33652100-6,Antineoplazice (Rev.2)
2397,118434,01.04.2011 13:10,"Spitalul Clinic Judetean de Urgenta""Sfantul Apostol Andrei""",3126853,Galati,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"215,934.40",RON,Online,NU,NU,33652100-6,Antineoplazice (Rev.2)
2398,118437,01.04.2011 13:20,Directia Generala de Asistenta Sociala si Protectia Copilului Timis,17090636,Timis,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"391,348.66",RON,Offline,NU,NU,15331000-7,Legume transformate (Rev.2)
2399,118438,01.04.2011 13:30,Regia Autonoma de Transport Bucuresti,1589886,Bucuresti,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"210,790.00",RON,Offline,NU,NU,31321200-4,Cablu de joasa tensiune si de tensiune medie (Rev.2)
2400,118701,01.04.2011 15:01,TRIBUNALUL HUNEDOARA,4374440,Hunedoara,Lucrari,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"4,301,467.00",RON,Offline,NU,NU,45216112-2,Lucrari de constructii de tribunale (Rev.2)
2401,118395,02.04.2011 01:30,DIRECTIA SANITARA VETERINARA SI PENTRU SIGURANTA ALIMENTELOR ALBA,5823920,Alba,Servicii,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"832,150.00",RON,Offline,DA,NU,85200000-1,Servicii veterinare (Rev.2)
2402,118375,02.04.2011 01:30,Municipiul Iasi,4541580,Iasi,Lucrari,NU,Licitatie deschisa,Pretul cel mai scazut,"63,760,857.00",RON,Offline,DA,DA,45221110-6,Lucrari de constructii de poduri (Rev.2)
2403,118432,02.04.2011 01:30,BIROUL ROMAN DE METROLOGIE LEGALA,RO 4283376,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"550,000.00",RON,Offline,DA,NU,34142000-4,Camioane macara si autobasculante (Rev.2)
2404,118389,02.04.2011 01:30,SCOALA SUPERIOARA DE AVIATIE CIVILA,RO 11534322,Bucuresti,Furnizare,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"1,613,000.00",RON,Offline,DA,NU,34741400-7,Simulatoare de zbor (Rev.2)
2405,118387,02.04.2011 01:30,SPITAL CLINIC JUDETEAN DE URGENTA ORADEA,4208498,Bihor,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"540,000.00",RON,Online,DA,NU,24111500-0,Gaze medicale (Rev.2)
2406,118443,02.04.2011 01:30,COMPANIA NATIONALA DE AUTOSTRAZI SI DRUMURI NATIONALE DIN ROMANIA SA,16054368,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"568,000.00",RON,Offline,DA,NU,34300000-0,Piese si accesorii pentru vehicule si pentru motoare de vehicule (Rev.2)
2407,118442,02.04.2011 01:30,COMPANIA NATIONALA DE AUTOSTRAZI SI DRUMURI NATIONALE DIN ROMANIA SA,16054368,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"650,000.00",RON,Offline,DA,NU,34300000-0,Piese si accesorii pentru vehicule si pentru motoare de vehicule (Rev.2)
2408,118428,02.04.2011 01:30,GOSPODARIE COMUNALA S.A.,8574327,Covasna,Servicii,DA,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"10,487,587.00",RON,Offline,DA,DA,71800000-6,Servicii de consultanta pentru alimentarea cu apa si servicii de consultanta in materie de deseuri (Rev.2)
2409,118368,02.04.2011 01:30,SPITALUL CLINIC JUDETEAN MURES,24014380,Mures,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"7,254,726.06",RON,Offline,DA,NU,33651400-2,Antivirale pentru uz sistemic (Rev.2)
2410,118377,02.04.2011 01:30,SPITALUL JUDETEAN  DE URGENTA SLATINA,4394927,Olt,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"500,000.00",RON,Offline,DA,NU,33632200-1,Miorelaxanti (Rev.2)
2411,118733,02.04.2011 01:30,"COMPLEXUL SPORTIV NATIONAL ""SALA POLIVALENTA""",RO2836160,Bucuresti,Furnizare,NU,Licitatie restransa accelerata,Oferta cea mai avantajoasa d.p.d.v. economic,"1,745,674.00",RON,Offline,DA,NU,42500000-1,Echipamente de racire si de ventilare (Rev.2)
2412,118484,02.04.2011 01:30,S.C RAJA S.A CONSTANTA,r1890420,Constanta,Servicii,DA,Negociere,Oferta cea mai avantajoasa d.p.d.v. economic,"3,418,343.00",RON,Offline,DA,DA,71520000-9,Servicii de supraveghere a lucrarilor (Rev.2)
2413,118698,02.04.2011 01:30,ORAS VOLUNTARI,4283481,Ilfov,Servicii,NU,Negociere accelerata,Pretul cel mai scazut,"306,000,000.00",RON,Offline,DA,DA,66113000-5,Servicii de acordare de credit (Rev.2)
2414,118459,02.04.2011 01:30,DIRECTIA DE ASISTENTA SOCIALA,15752478,Braila,Servicii,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"653,642.00",RON,Offline,DA,NU,55510000-8,Servicii de cantina (Rev.2)
2415,118510,04.04.2011 09:15,SPITALUL JUDETEAN  DE URGENTA SLATINA,4394927,Olt,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"485,220.00",RON,Online,NU,NU,33652200-7,Terapeutica pentru patologia endocrina (Rev.2)
2416,118511,04.04.2011 09:22,Municipiul Galati,3814810,Galati,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"404,000.00",RON,Offline,NU,NU,71410000-5,Servicii de urbanism (Rev.2)
2417,118548,04.04.2011 09:40,SPITALUL CLINIC JUDETEAN MURES,24014380,Mures,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"256,710.00",RON,Offline,NU,NU,33621100-0,Antitrombotice (Rev.2)
2418,118570,04.04.2011 09:56,Ministerul Afacerilor Interne - Unitatea Speciala de Aviatie Bucuresti,13495254,Bucuresti,Lucrari,NU,Licitatie deschisa,Pretul cel mai scazut,"16,538,878.00",RON,Offline,NU,NU,45000000-7,Lucrari de constructii (Rev.2)
2419,118552,04.04.2011 10:29,COMPLEXUL ENERGETIC CRAIOVA,R16299139,Dolj,Lucrari,DA,Licitatie deschisa,Pretul cel mai scazut,"735,404.08",RON,Offline,NU,NU,45262500-6,Lucrari de zidarie si de zidire (Rev.2)
2420,118561,04.04.2011 10:35,PUBLISERV SRL,RO 9126534,Neamt,Furnizare,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"500,000.00",RON,Offline,NU,NU,14210000-6,"Pietris, nisip, piatra concasata si agregate (Rev.2)"
2421,118553,04.04.2011 10:42,COMPANIA NATIONALA ADMINISTRATIA CANALELOR NAVIGABILE SA CONSTANTA,RO 11087755,Constanta,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"533,354.84",RON,Offline,NU,NU,50000000-5,Servicii de reparare si intretinere (Rev.2)
2422,118564,04.04.2011 10:46,S.N. Aeroportul International Mihail Kogalniceanu - Constanta S.A.,RO 11212645,Constanta,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"685,483.87",RON,Offline,NU,NU,42512000-8,Instalatii de climatizare (Rev.2)
2423,118522,04.04.2011 11:21,SPITALUL JUDETEAN  DE URGENTA SLATINA,4394927,Olt,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"317,736.00",RON,Online,NU,NU,33652200-7,Terapeutica pentru patologia endocrina (Rev.2)
2424,118512,04.04.2011 11:37,"Spitalul Clinic Judetean de Urgenta""Sfantul Apostol Andrei""",3126853,Galati,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"376,258.40",RON,Online,NU,NU,33652100-6,Antineoplazice (Rev.2)
