Nr.crt.,Numar Anunt,Data Publicare,Denumire Autoritate contractanta,CUI,Judet,Tip Contract,Utilitati,Tip Procedura,Criteriu Atribuire,Valoare Estimata,Moneda,Modalitate Desfasurare,Trimis la OJEU,Fonduri Comunitare,Cod CPV,Denumire Cod CPV
454,133078,14.02.2012 15:57,SOCIETATEA ROMÂNA DE TELEVIZIUNE,R 8468440,Bucuresti,Servicii,NU,Negociere,Pretul cel mai scazut,"322,580.00",RON,Offline,NU,NU,92220000-9,Servicii de televiziune (Rev.2)
455,133079,14.02.2012 16:51,COMPLEXUL ENERGETIC CRAIOVA,R16299139,Dolj,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"14,881.81",RON,Offline,NU,NU,50532200-5,Servicii de reparare si de intretinere a transformatoarelor (Rev.2)
456,133018,14.02.2012 17:11,COMPLEXUL ENERGETIC ROVINARI SA,RO16302439,Gorj,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"259,350.00",RON,Offline,NU,NU,50712000-9,Servicii de reparare si de intretinere a instalatiilor mecanice de constructii (Rev.2)
457,133075,14.02.2012 17:12,CONPET SA PLOIESTI,RO 1350020,Prahova,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"80,000.00",RON,Offline,NU,NU,71322200-3,Servicii de proiectare a conductelor (Rev.2)
458,133027,14.02.2012 17:15,Compania Nationala a Uraniului - S.A. Bucuresti,10254529,Bucuresti,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"1,074,270.96",RON,Online,NU,NU,79713000-5,Servicii de paza (Rev.2)
459,133045,15.02.2012 01:30,COMPANIA NATIONALA DE AUTOSTRAZI SI DRUMURI NATIONALE DIN ROMANIA SA,16054368,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"2,138,000.00",RON,Offline,DA,NU,44113700-2,Materiale de reparatii rutiere (Rev.2)
460,133066,15.02.2012 01:30,TRANSPORT PUBLIC LOCAL S.A. SUCEAVA,RO 17791716,Suceava,Furnizare,DA,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"440,000.00",EUR,Online,DA,NU,34114400-3,Microbuze (Rev.2)
461,133010,15.02.2012 01:30,Ministerul Dezvoltarii Regionale si Administratiei Publice,26369185,Bucuresti,Lucrari,NU,Licitatie deschisa,Pretul cel mai scazut,"39,816,681.00",RON,Offline,DA,NU,45210000-2,Lucrari de constructii de cladiri (Rev.2)
462,133047,15.02.2012 01:30,Ministerul Dezvoltarii Regionale si Administratiei Publice,26369185,Bucuresti,Lucrari,NU,Licitatie deschisa,Pretul cel mai scazut,"30,859,096.00",RON,Offline,DA,NU,45210000-2,Lucrari de constructii de cladiri (Rev.2)
463,133048,15.02.2012 01:30,Ministerul Dezvoltarii Regionale si Administratiei Publice,26369185,Bucuresti,Lucrari,NU,Licitatie deschisa,Pretul cel mai scazut,"31,576,037.00",RON,Offline,DA,NU,45210000-2,Lucrari de constructii de cladiri (Rev.2)
464,133071,15.02.2012 01:30,Ministerul Dezvoltarii Regionale si Administratiei Publice,26369185,Bucuresti,Lucrari,NU,Licitatie deschisa,Pretul cel mai scazut,"32,862,088.00",RON,Offline,DA,NU,45210000-2,Lucrari de constructii de cladiri (Rev.2)
465,133072,15.02.2012 01:30,Ministerul Dezvoltarii Regionale si Administratiei Publice,26369185,Bucuresti,Lucrari,NU,Licitatie deschisa,Pretul cel mai scazut,"35,643,892.00",RON,Offline,DA,NU,45210000-2,Lucrari de constructii de cladiri (Rev.2)
466,133076,15.02.2012 01:30,UNITATEA MILITARA 0461 BUCURESTI,4204224,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"4,679,400.00",RON,Offline,DA,NU,35331500-8,Cartuse (Rev.2)
467,133070,15.02.2012 01:30,Compania de Apa Somes S.A.,R 201217,Cluj,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"452,100.00",EUR,Offline,DA,NU,09133000-0,Gaz petrolier lichefiat (GPL) (Rev.2)
468,133032,15.02.2012 01:30,ACET S.A. Suceava,RO713519,Suceava,Lucrari,DA,Licitatie deschisa,Pretul cel mai scazut,"60,600,927.00",RON,Offline,DA,DA,45232150-8,Lucrari pentru conducte de alimentare cu apa (Rev.2)
469,133056,15.02.2012 01:30,"COMPANIA NATIONALA DE TRANSPORT AL ENERGIEI ELECTRICE ""TRANSELECTRICA"" S.A.",RO 13328043,Bucuresti,Servicii,DA,Negociere,Oferta cea mai avantajoasa d.p.d.v. economic,"10,000,000.00",EUR,Offline,DA,NU,66113000-5,Servicii de acordare de credit (Rev.2)
470,133080,15.02.2012 01:30,INSPECTORATUL DE POLITIE AL JUDETULUI NEAMT,2613478,Neamt,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"1,602,000.00",RON,Online,DA,NU,09132100-4,Benzina fara plumb (Rev.2)
471,133057,15.02.2012 01:30,Inspectoratul de Politie al Judetului Giurgiu,5798621,Giurgiu,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"2,348,387.00",RON,Offline,DA,NU,09132100-4,Benzina fara plumb (Rev.2)
472,133081,15.02.2012 01:30,INSPECTORATUL DE POLITIE  JUDETEAN SUCEAVA,4244482,Suceava,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"2,225,000.00",RON,Online,DA,NU,09132100-4,Benzina fara plumb (Rev.2)
473,133074,15.02.2012 01:30,SERVICIUL DE AMBULANTA JUDETEAN MURES,8089381,Mures,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"2,000,000.00",RON,Offline,DA,NU,09134200-9,Motorina (Rev.2)
474,133044,15.02.2012 01:30,FILIALA PENTRU REPARATII SI SERVICII HIDROSERV RAMNICU VALCEA S.A.,RO 14949669,Valcea,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"1,870,000.00",RON,Online,DA,NU,09134200-9,Motorina (Rev.2)
475,133064,15.02.2012 01:30,SERVICIUL DE AMBULANTA JUDETEAN SIBIU,7497072,Sibiu,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"443,216.00",RON,Online,DA,NU,09134200-9,Motorina (Rev.2)
476,133055,15.02.2012 01:30,Institutul de Biologie si Patologie Celulara '' Nicolae Simionescu'',4364268,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"2,149,800.00",RON,Offline,DA,DA,33191110-9,Autoclave (Rev.2)
477,133046,15.02.2012 08:56,Complexul Energetic Turceni S.A.,R 16302447,Gorj,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"554,280.00",RON,Offline,NU,NU,42522100-2,Piese pentru ventilatoare (Rev.2)
478,133095,15.02.2012 09:26,Ministerul Apararii Nationale - U.M. 02022 Constanta,14810074,Constanta,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"554,958.00",RON,Online,NU,NU,15111100-0,Carne de vita (Rev.2)
479,133061,15.02.2012 09:29,Compania APA Brasov,R1096128,Brasov,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"249,000.00",RON,Online,NU,NU,31321700-9,Cablu de semnalizare (Rev.2)
480,133125,15.02.2012 15:16,Spitalul Clinic Judetean de Urgenta Craiova,5002142,Dolj,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"46,250.00",RON,Online,NU,NU,50421200-4,Servicii de reparare si de intretinere a echipamentului radiologic (Rev.2)
481,133094,15.02.2012 15:39,"SNTFC ""CFR CALATORI"" S.A.",RO 11054545,Bucuresti,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"61,967.00",RON,Offline,NU,NU,90919200-4,Servicii de curatare a birourilor (Rev.2)
482,133059,15.02.2012 16:18,ASOCIATIA UNIUNEA EDITORILOR DIN ROMANIA,7505779,Bucuresti,Servicii,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"531,530.00",RON,Offline,NU,DA,79952000-2,Servicii pentru evenimente (Rev.2)
483,133062,15.02.2012 17:10,CN Aeroporturi Bucuresti SA,RO26490194,Ilfov,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"52,000.00",EUR,Offline,NU,NU,34960000-4,Echipament aeroportuar (Rev.2)
484,133063,16.02.2012 01:30,ADMINISTRATIA NATIONALA APELE ROMANE ADMINISTRATIA BAZINALA DE APA ARGES VEDEA,RO24427093,Arges,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"743,113.81",RON,Offline,DA,NU,34113000-2,Vehicule cu 4 roti motoare (Rev.2)
485,133113,16.02.2012 01:30,PRIMARIA MUNICIPIULUI REGHIN,3675258,Mures,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"721,287.00",RON,Offline,DA,NU,44113610-4,Bitum (Rev.2)
486,133025,16.02.2012 01:30,INSTITUTUL NATIONAL DE CERCETARE DEZVOLTARE PENTRU TEHNOLOGII IZOTOPICE SI MOLECULARE,RO13221445,Cluj,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"1,345,000.00",RON,Offline,DA,NU,38433300-2,Analizoare de spectru (Rev.2)
487,133106,16.02.2012 01:30,Spitalul Clinic Judetean de Urgenta Craiova,5002142,Dolj,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"634,366.98",RON,Online,DA,NU,33600000-6,Produse farmaceutice (Rev.2)
488,133105,16.02.2012 01:30,Ministerul Dezvoltarii Regionale si Administratiei Publice,26369185,Bucuresti,Lucrari,NU,Licitatie deschisa,Pretul cel mai scazut,"23,656,862.00",RON,Offline,DA,NU,45210000-2,Lucrari de constructii de cladiri (Rev.2)
489,133069,16.02.2012 01:30,Complexul Energetic Turceni S.A.,R 16302447,Gorj,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"56,205,313.00",RON,Offline,DA,NU,34312600-3,Benzi transportoare din cauciuc (Rev.2)
490,132990,16.02.2012 01:30,SPITALUL CLINIC JUDETEAN MURES,24014380,Mures,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"1,666,976.00",RON,Offline,DA,NU,33661100-2,Anestezice (Rev.2)
491,133068,16.02.2012 01:30,COMPLEXUL ENERGETIC ROVINARI SA,RO16302439,Gorj,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"49,318,251.95",RON,Offline,DA,NU,50532000-3,Servicii de reparare si de intretinere a masinilor si aparatelor electrice si a echipamentului conex (Rev.2)
492,133127,16.02.2012 01:30,Autoritatea Nationala pentru Calificari (ANC),28911460,Bucuresti,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"325,000.00",RON,Offline,DA,DA,72000000-5,"Servicii IT: consultanta, dezvoltare de software, internet si asistenta (Rev.2)"
493,133122,16.02.2012 01:30,INSPECTORATUL DE POLITIE AL JUDETULUI VRANCEA,4298105,Vrancea,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"8,322,366.00",RON,Offline,DA,NU,09132100-4,Benzina fara plumb (Rev.2)
494,133060,16.02.2012 01:30,"SPITALUL JUDETEAN DE URGENTA""SFANTUL IOAN CEL NOU""SUCEAVA",4243983,Suceava,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"7,706,184.00",RON,Online,DA,NU,33652100-6,Antineoplazice (Rev.2)
495,133085,16.02.2012 01:30,SPITALUL JUDETEAN SALAJ,4291719,Salaj,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"1,752,895.60",RON,Offline,DA,NU,33652100-6,Antineoplazice (Rev.2)
496,133103,16.02.2012 01:30,AGENTIA NATIONALA DE CADASTRU SI PUBLICITATE IMOBILIARA,9051601,Bucuresti,Servicii,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"3,059,640.00",RON,Offline,DA,NU,64212000-5,Servicii de telefonie mobila (Rev.2)
497,133082,16.02.2012 08:53,Complexul Energetic Turceni S.A.,R 16302447,Gorj,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"739,813.00",RON,Offline,NU,NU,14622000-7,Otel (Rev.2)
498,133108,16.02.2012 11:32,COMPLEXUL ENERGETIC CRAIOVA,R16299139,Dolj,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"53,100.00",RON,Offline,NU,NU,31430000-9,Acumulatori electrici (Rev.2)
499,133123,16.02.2012 11:41,COMPLEXUL ENERGETIC CRAIOVA,R16299139,Dolj,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"354,289.20",RON,Offline,NU,NU,60112000-6,Servicii de transport rutier public (Rev.2)
500,133142,16.02.2012 12:08,"SNTFC ""CFR CALATORI"" S.A.",RO 11054545,Bucuresti,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"78,192.00",RON,Offline,NU,NU,98310000-9,Servicii de spalatorie si de curatatorie uscata (Rev.2)
501,133143,16.02.2012 12:10,"SNTFC ""CFR CALATORI"" S.A.",RO 11054545,Bucuresti,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"43,440.00",RON,Offline,NU,NU,98310000-9,Servicii de spalatorie si de curatatorie uscata (Rev.2)
502,133097,16.02.2012 12:24,Complexul Energetic Turceni S.A.,R 16302447,Gorj,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"447,398.20",RON,Offline,NU,NU,09211000-1,Uleiuri lubrifiante si agenti lubrifianti (Rev.2)
503,133091,16.02.2012 13:01,SPITALUL JUDETEAN SATU MARE,3963722,Satu Mare,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"333,184.68",RON,Offline,NU,NU,24322500-2,Alcool (Rev.2)
504,133093,16.02.2012 13:03,Complexul Energetic Turceni S.A.,R 16302447,Gorj,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"465,000.00",RON,Offline,NU,NU,50532100-4,Servicii de reparare si de intretinere a motoarelor electrice (Rev.2)
505,133121,16.02.2012 13:15,E. ON MOLDOVA DISTRIBUTIE S.A.,RO 14493197,Iasi,Lucrari,DA,Negociere,Oferta cea mai avantajoasa d.p.d.v. economic,"8,022,939.52",RON,Offline,NU,NU,45310000-3,Lucrari de instalatii electrice (Rev.2)
506,133151,16.02.2012 13:26,Autoritatea Nationala de Reglementare in Domeniul Energiei,11514848,Bucuresti,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"38,000.00",EUR,Online,NU,NU,30192000-1,Accesorii de birou (Rev.2)
507,133139,16.02.2012 15:39,REGIA NATIONALA A PADURILOR - ROMSILVA RA,RO1590120,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"216,962.00",RON,Online,NU,NU,24440000-0,Diverse tipuri de ingrasaminte (Rev.2)
508,133126,16.02.2012 15:47,Societatea Nationala de Gaze Naturale Romgaz S.A.,RO 14056826,Sibiu,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"150,000.00",RON,Offline,NU,NU,50411000-9,Servicii de reparare si de intretinere a aparatelor de masurare (Rev.2)
509,133174,16.02.2012 15:50,COMPLEXUL ENERGETIC CRAIOVA,R16299139,Dolj,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"54,006.98",RON,Offline,NU,NU,50532100-4,Servicii de reparare si de intretinere a motoarelor electrice (Rev.2)
510,133116,16.02.2012 15:57,Societatea Nationala de Gaze Naturale Romgaz S.A.,RO 14056826,Sibiu,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"70,000.00",RON,Offline,NU,NU,71323000-8,Servicii de proiectare tehnica pentru procese si productie industriale (Rev.2)
511,133112,16.02.2012 16:05,Compania APA Brasov,R1096128,Brasov,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"175,000.00",RON,Online,NU,NU,44163230-1,Racorduri pentru tevi (Rev.2)
512,133155,16.02.2012 16:08,"SC ""CFR GEVARO"" SA",RO 11813858,Bucuresti,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"1,320,000.00",RON,Offline,NU,NU,39512000-4,Lenjerie de pat (Rev.2)
513,133098,16.02.2012 16:21,SOCIETATEA COMERCIALA CEZ DISTRIBUTIE S.A.,14491102,Dolj,Lucrari,DA,Negociere,Pretul cel mai scazut,"2,805,936.00",RON,Offline,NU,NU,45231400-9,Lucrari de constructii de linii electrice (Rev.2)
514,133140,16.02.2012 17:26,"SNTFC ""CFR CALATORI"" S.A.",RO 11054545,Bucuresti,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"65,160.00",RON,Offline,NU,NU,98310000-9,Servicii de spalatorie si de curatatorie uscata (Rev.2)
515,133141,16.02.2012 17:28,REGIA NATIONALA A PADURILOR - ROMSILVA RA,RO1590120,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"133,375.00",RON,Offline,NU,NU,03211600-9,Ovaz (Rev.2)
516,133107,16.02.2012 18:04,S.C RAJA S.A CONSTANTA,r1890420,Constanta,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"893,238.00",RON,Offline,NU,NU,34113300-5,Vehicule de teren (Rev.2)
517,133167,17.02.2012 01:30,ELECTROCENTRALE DEVA S.A.,RO14348448,Hunedoara,Servicii,DA,Negociere,Pretul cel mai scazut,"166,036,211.00",RON,Offline,DA,NU,66113000-5,Servicii de acordare de credit (Rev.2)
518,133137,17.02.2012 01:30,SPITALUL UNIVERSITAR DE URGENTA BUCURESTI,4283570,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"5,875,869.84",RON,Offline,DA,NU,33141121-4,Suturi chirurgicale (Rev.2)
519,133115,17.02.2012 01:30,Municipiul Blaj,RO 4563007,Alba,Servicii,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"1,400,000.00",RON,Offline,DA,NU,90610000-6,Servicii de curatare si maturare a strazilor (Rev.2)
520,133120,17.02.2012 01:30,INSPECTORATUL DE POLITIE AL JUDETULUI VASLUI,4226338,Vaslui,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"5,094,684.00",RON,Online,DA,NU,09132100-4,Benzina fara plumb (Rev.2)
521,133118,17.02.2012 01:30,U.M.0149F,4283635,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"1,653,380.00",RON,Offline,DA,NU,09132100-4,Benzina fara plumb (Rev.2)
522,133128,17.02.2012 01:30,U.M.0149F,4283635,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"1,941,291.00",RON,Online,DA,NU,09132100-4,Benzina fara plumb (Rev.2)
523,133129,17.02.2012 01:30,Ministerul Dezvoltarii Regionale si Administratiei Publice,26369185,Bucuresti,Lucrari,NU,Licitatie deschisa,Pretul cel mai scazut,"58,831,795.16",RON,Offline,DA,NU,45230000-8,"Lucrari de constructii de conducte, de linii de comunicatii si electrice, de autostrazi, de sosele, de aerodromuri si de cai ferate; lucrari de nivelare (Rev.2)"
524,133101,17.02.2012 01:30,SPITALUL JUDETEAN DE URGENTA VASLUI,3551942,Vaslui,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"2,151,439.68",RON,Offline,DA,NU,33621000-9,Medicamente pentru sange si pentru organele hematopoietice (Rev.2)
525,133088,17.02.2012 01:30,"Spitalul Clinic Judetean de Urgenta""Sfantul Apostol Andrei""",3126853,Galati,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"950,655.00",RON,Online,DA,NU,33164000-7,Aparate de celioscopie (Rev.2)
526,133133,17.02.2012 01:30,ADMINISTRATIA BAZINALA DE APA  SOMES TISA,RO 18269681,Cluj,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"1,204,000.00",RON,Offline,DA,NU,09134200-9,Motorina (Rev.2)
527,133134,17.02.2012 01:30,Filiala pentru Reparatii si Servicii Hidroserv Hateg S.A.,RO 14961980,Hunedoara,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"820,000.00",RON,Offline,DA,NU,09134200-9,Motorina (Rev.2)
528,133110,17.02.2012 01:30,MUNICIPIUL BAIA MARE,3627692,Maramures,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"25,000,000.00",RON,Offline,DA,NU,77310000-6,Amenajare si intretinere de spatii verzi (Rev.2)
529,133173,17.02.2012 01:30,SERVICIUL DE AMBULANTA JUDETEAN BUZAU,7482969,Buzau,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"1,000,000.00",RON,Offline,DA,NU,50110000-9,Servicii de reparare si de intretinere a autovehiculelor si a echipamentelor conexe (Rev.2)
530,133119,17.02.2012 01:30,COMPANIA NATIONALA DE AUTOSTRAZI SI DRUMURI NATIONALE DIN ROMANIA SA,16054368,Bucuresti,Lucrari,NU,Licitatie deschisa,Pretul cel mai scazut,"329,245,178.32",RON,Offline,DA,NU,45233130-9,Lucrari de constructii de drumuri nationale (Rev.2)
531,133117,17.02.2012 01:30,COMPANIA NATIONALA DE AUTOSTRAZI SI DRUMURI NATIONALE DIN ROMANIA SA,16054368,Bucuresti,Lucrari,NU,Licitatie deschisa,Pretul cel mai scazut,"258,291,642.56",RON,Offline,DA,NU,45233130-9,Lucrari de constructii de drumuri nationale (Rev.2)
532,133165,17.02.2012 01:30,COMPLEXUL ENERGETIC ROVINARI SA,RO16302439,Gorj,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"4,697,110.16",RON,Offline,DA,NU,50530000-9,Servicii de reparare si de intretinere a masinilor (Rev.2)
533,133111,17.02.2012 01:30,CENTRUL DE PROTECTIE A PLANTELOR BUCURESTI,12194458,Bucuresti,Furnizare,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"9,000,000.00",RON,Online,DA,NU,24451000-0,Pesticide (Rev.2)
534,133146,17.02.2012 01:30,Spitalul Clinic Colentina,4283929,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"717,491.00",RON,Offline,DA,DA,33100000-1,Echipamente medicale (Rev.2)
535,133135,17.02.2012 01:30,Spitalul Clinic Colentina,4283929,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"716,875.00",RON,Offline,DA,DA,33100000-1,Echipamente medicale (Rev.2)
536,133148,17.02.2012 01:30,"Spitalul Clinic Judetean de Urgenta""Sfantul Apostol Andrei""",3126853,Galati,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"1,093,284.00",RON,Offline,DA,NU,33696200-7,Reactivi pentru analize de sange (Rev.2)
537,133132,17.02.2012 01:30,GOSPODARIE COMUNALA S.A.,8574327,Covasna,Lucrari,DA,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"67,495,598.00",RON,Offline,DA,DA,45232420-2,Lucrari de constructii de statii de epurare a apelor reziduale (Rev.2)
538,133166,17.02.2012 01:30,COMUNA BALASESTI,4412217,Galati,Servicii,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"2,407,671.00",RON,Offline,DA,NU,77230000-1,Servicii pentru silvicultura conexe (Rev.2)
539,133109,17.02.2012 01:30,ROTTAPRINT,7096283,Cluj,Servicii,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"1,047,061.00",RON,Offline,DA,DA,72200000-7,Servicii de programare si de consultanta software (Rev.2)
540,133136,17.02.2012 01:30,Serviciul de Telecomunicatii Speciale - U.M. 0328 BUCURESTI,11085851,Bucuresti,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"604,080.00",EUR,Offline,DA,NU,64214100-0,Servicii de inchiriere de circuite prin satelit (Rev.2)
541,133089,17.02.2012 08:06,Complexul Energetic Turceni S.A.,R 16302447,Gorj,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"583,045.00",RON,Offline,NU,NU,24111900-4,Oxigen (Rev.2)
542,133177,17.02.2012 08:10,E. ON MOLDOVA DISTRIBUTIE S.A.,RO 14493197,Iasi,Lucrari,DA,Negociere,Oferta cea mai avantajoasa d.p.d.v. economic,"11,082,000.00",RON,Offline,NU,NU,45310000-3,Lucrari de instalatii electrice (Rev.2)
543,133144,17.02.2012 08:15,SOCIETATEA COMERCIALA CEZ DISTRIBUTIE S.A.,14491102,Dolj,Lucrari,DA,Negociere,Oferta cea mai avantajoasa d.p.d.v. economic,"1,272,995.16",RON,Offline,NU,NU,45231400-9,Lucrari de constructii de linii electrice (Rev.2)
544,133100,17.02.2012 08:17,SOCIETATEA COMERCIALA CEZ DISTRIBUTIE S.A.,14491102,Dolj,Lucrari,DA,Negociere,Oferta cea mai avantajoasa d.p.d.v. economic,"3,317,950.00",RON,Offline,NU,NU,45232221-7,Statie electrica de transformare (Rev.2)
545,133138,17.02.2012 08:20,"SNTFC ""CFR CALATORI"" S.A.",RO 11054545,Bucuresti,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"2,606.00",RON,Offline,NU,NU,98310000-9,Servicii de spalatorie si de curatatorie uscata (Rev.2)
546,133160,17.02.2012 08:25,Compania de  Apa Oltenia SA,RO 11400673,Dolj,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"850,000.00",RON,Online,NU,NU,24313123-9,Sulfat de aluminiu (Rev.2)
547,133102,17.02.2012 08:45,SOCIETATEA COMERCIALA CEZ DISTRIBUTIE S.A.,14491102,Dolj,Lucrari,DA,Negociere,Pretul cel mai scazut,"3,280,410.00",RON,Offline,NU,NU,45231400-9,Lucrari de constructii de linii electrice (Rev.2)
